#! FIELDS model.node-0 file.free der_model.node-0
#! SET min_model.node-0 -20.6088
#! SET max_model.node-0 21.9226
#! SET nbins_model.node-0  12031
#! SET periodic_model.node-0 false
  -18.699659850   -3.833192907    9.653410614
  -18.696124406   -3.795139225   11.211610623
  -18.692588961   -3.758684649    9.059503733
  -18.689053516   -3.732081130    5.961919332
  -18.685518071   -3.713655915    4.987352143
  -18.681982627   -3.693683983    6.709626182
  -18.678447182   -3.667090517    8.413923416
  -18.674911737   -3.636928189    7.877915309
  -18.671376293   -3.615743562    3.504845912
  -18.667840848   -3.617576985   -4.761807884
  -18.664305403   -3.649803834  -13.228707133
  -18.660769958   -3.707065707  -18.702478921
  -18.657234514   -3.778207111  -21.091314617
  -18.653699069   -3.854570438  -22.116523156
  -18.650163624   -3.934087427  -22.786007016
  -18.646628180   -4.015210735  -22.606435080
  -18.643092735   -4.090578994  -19.479705671
  -18.639557290   -4.146825298  -11.590215705
  -18.636021845   -4.167674798    0.001341737
  -18.632486401   -4.146124635   12.176104926
  -18.628950956   -4.085618919   21.260147152
  -18.625415511   -4.002820610   25.005980762
  -18.621880067   -3.915048368   23.683455529
  -18.618344622   -3.839506102   18.603776155
  -18.614809177   -3.788154792   10.073132881
  -18.611273732   -3.772123662   -1.293060099
  -18.607738288   -3.799802167  -13.927265613
  -18.604202843   -3.867555156  -23.739019530
  -18.600667398   -3.958618095  -26.252320784
  -18.597131953   -4.043813689  -20.108407653
  -18.593596509   -4.091861091   -5.925429624
  -18.590061064   -4.080381656   12.533167427
  -18.586525619   -4.003405691   30.376430878
  -18.582990175   -3.872882710   41.893282097
  -18.579454730   -3.716702857   44.738623503
  -18.575919285   -3.571935552   35.184872571
  -18.572383840   -3.480151903   15.197916948
  -18.568848396   -3.470082848   -9.721913912
  -18.565312951   -3.544984097  -31.393532927
  -18.561777506   -3.679531532  -42.353384357
  -18.558242062   -3.829455881  -40.638397710
  -18.554706617   -3.956092229  -29.679068814
  -18.551171172   -4.035811706  -15.533752649
  -18.547635727   -4.068948107   -4.114252676
  -18.544100283   -4.073450563    0.553451825
  -18.540564838   -4.072438188   -0.780252888
  -18.537029393   -4.084589003   -6.415408844
  -18.533493948   -4.117856404  -12.340120379
  -18.529958504   -4.166579602  -14.125057743
  -18.526423059   -4.209264639   -8.706444873
  -18.522887614   -4.219821261    3.607153438
  -18.519352170   -4.181046255   18.159257264
  -18.515816725   -4.095940176   28.661620630
  -18.512281280   -3.987348008   31.487135359
  -18.508745835   -3.880346474   28.226829278
  -18.505210391   -3.792210475   21.381841395
  -18.501674946   -3.729376271   14.128660044
  -18.498139501   -3.693190452    6.067978062
  -18.494604057   -3.688201823   -3.604903019
  -18.491068612   -3.719478615  -14.295628556
  -18.487533167   -3.786580184  -23.122132497
  -18.483997722   -3.875646674  -26.022150222
  -18.480462278   -3.961977932  -21.738171310
  -18.476926833   -4.024673789  -13.337324323
  -18.473391388   -4.055084797   -4.198083509
  -18.469855943   -4.055771245    3.667809656
  -18.466320499   -4.030196073   10.882128674
  -18.462785054   -3.978511529   18.059310852
  -18.459249609   -3.902199572   24.653299728
  -18.455714165   -3.808433861   27.530383468
  -18.452178720   -3.713095532   25.310130267
  -18.448643275   -3.636167113   17.668574391
  -18.445107830   -3.592912755    6.342330934
  -18.441572386   -3.591271856   -5.269896595
  -18.438036941   -3.628920025  -15.578306519
  -18.434501496   -3.696909388  -21.996858075
  -18.430966052   -3.776634051  -21.966812976
  -18.427430607   -3.844663827  -15.579463372
  -18.423895162   -3.881869307   -5.317487965
  -18.420359717   -3.882106712    4.513662825
  -18.416824273   -3.852651336   11.646255622
  -18.413288828   -3.802845048   16.343483331
  -18.409753383   -3.737673886   20.673452751
  -18.406217938   -3.655953965   25.450917038
  -18.402682494   -3.560309485   27.817530909
  -18.399147049   -3.465002376   25.095353701
  -18.395611604   -3.389933723   16.341316756
  -18.392076160   -3.353565484    3.849303503
  -18.388540715   -3.360222054   -7.118605494
  -18.385005270   -3.397384854  -12.859804549
  -18.381469825   -3.443987367  -12.870380973
  -18.377934381   -3.485433800  -10.273313516
  -18.374398936   -3.517757705   -8.428645591
  -18.370863491   -3.547185473   -8.607940783
  -18.367328047   -3.580480056  -10.334202915
  -18.363792602   -3.618647877  -10.908723119
  -18.360257157   -3.654741401   -9.117052703
  -18.356721712   -3.679859738   -4.904362045
  -18.353186268   -3.687761244    0.182203748
  -18.349650823   -3.679820120    3.968843277
  -18.346115378   -3.662874872    5.061728796
  -18.342579933   -3.647069765    3.589408458
